match_id,home_team,away_team,top_factors_favoring_home,top_factors_favoring_draw,top_factors_favoring_away,top_factors_affecting_scoreline,market_disagreement_explanation,squad_injury_explanation,schedule_congestion_explanation,uncertainty_explanation,data_quality_notes,model_version,generated_at
SERIEA2627_MW01_005_Internazionale_Monza,Internazionale,Monza,Dixon-Coles attack/defense edge (lambda=3.78 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.52 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW01_009_Udinese_Como,Udinese,Como,Dixon-Coles attack/defense edge (lambda=0.91 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.59 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW01_004_Genoa_Napoli,Genoa,Napoli,Dixon-Coles attack/defense edge (lambda=0.85 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.48 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW01_006_Parma_Cagliari,Parma,Cagliari,Dixon-Coles attack/defense edge (lambda=1.07 expected goals) plus home advantage.,Scoreline entropy 2.67 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.03 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW01_003_Frosinone_Juventus,Frosinone,Juventus,Dixon-Coles attack/defense edge (lambda=0.71 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=2.45 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW01_010_Venezia_Lecce,Venezia,Lecce,Dixon-Coles attack/defense edge (lambda=0.82 expected goals) plus home advantage.,Scoreline entropy 2.50 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.01 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW01_001_Atalanta_Sassuolo,Atalanta,Sassuolo,Dixon-Coles attack/defense edge (lambda=1.90 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.92 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW01_008_Torino_Milan,Torino,Milan,Dixon-Coles attack/defense edge (lambda=1.01 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.62 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW01_002_Bologna_Lazio,Bologna,Lazio,Dixon-Coles attack/defense edge (lambda=1.29 expected goals) plus home advantage.,Scoreline entropy 2.83 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.15 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW01_007_Roma_Fiorentina,Roma,Fiorentina,Dixon-Coles attack/defense edge (lambda=1.63 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.88 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW02_017_Milan_Venezia,Milan,Venezia,Dixon-Coles attack/defense edge (lambda=2.17 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.59 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW02_013_Fiorentina_Frosinone,Fiorentina,Frosinone,Dixon-Coles attack/defense edge (lambda=2.27 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.84 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW02_018_Monza_Udinese,Monza,Udinese,Dixon-Coles attack/defense edge (lambda=0.79 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.76 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW02_020_Sassuolo_Torino,Sassuolo,Torino,Dixon-Coles attack/defense edge (lambda=1.48 expected goals) plus home advantage.,Scoreline entropy 2.95 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.23 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW02_014_Juventus_Parma,Juventus,Parma,Dixon-Coles attack/defense edge (lambda=1.63 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.62 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW02_019_Napoli_Como,Napoli,Como,Dixon-Coles attack/defense edge (lambda=1.20 expected goals) plus home advantage.,Scoreline entropy 2.80 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.15 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW02_012_Cagliari_Internazionale,Cagliari,Internazionale,Dixon-Coles attack/defense edge (lambda=0.86 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=2.42 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW02_015_Lazio_Genoa,Lazio,Genoa,Dixon-Coles attack/defense edge (lambda=1.35 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.92 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW02_016_Lecce_Roma,Lecce,Roma,Dixon-Coles attack/defense edge (lambda=0.59 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.59 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW02_011_Atalanta_Bologna,Atalanta,Bologna,Dixon-Coles attack/defense edge (lambda=1.61 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.02 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW03_025_Genoa_Como,Genoa,Como,Dixon-Coles attack/defense edge (lambda=0.85 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.58 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW03_023_Fiorentina_Torino,Fiorentina,Torino,Dixon-Coles attack/defense edge (lambda=1.55 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.05 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW03_026_Internazionale_Napoli,Internazionale,Napoli,Dixon-Coles attack/defense edge (lambda=1.75 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.08 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW03_029_Roma_Atalanta,Roma,Atalanta,Dixon-Coles attack/defense edge (lambda=1.34 expected goals) plus home advantage.,Scoreline entropy 2.83 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.09 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW03_024_Frosinone_Venezia,Frosinone,Venezia,Dixon-Coles attack/defense edge (lambda=1.33 expected goals) plus home advantage.,Scoreline entropy 2.86 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.17 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW03_028_Parma_Monza,Parma,Monza,Dixon-Coles attack/defense edge (lambda=1.49 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.69 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW03_021_Bologna_Sassuolo,Bologna,Sassuolo,Dixon-Coles attack/defense edge (lambda=1.63 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.12 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW03_027_Juventus_Milan,Juventus,Milan,Dixon-Coles attack/defense edge (lambda=1.37 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.04 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW03_022_Cagliari_Lecce,Cagliari,Lecce,Dixon-Coles attack/defense edge (lambda=1.21 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.84 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW03_030_Udinese_Lazio,Udinese,Lazio,Dixon-Coles attack/defense edge (lambda=1.10 expected goals) plus home advantage.,Scoreline entropy 2.78 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.22 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW04_040_Venezia_Fiorentina,Venezia,Fiorentina,Dixon-Coles attack/defense edge (lambda=0.76 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.67 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Promoted club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW04_033_Genoa_Frosinone,Genoa,Frosinone,Dixon-Coles attack/defense edge (lambda=1.92 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.88 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW04_035_Lazio_Milan,Lazio,Milan,Dixon-Coles attack/defense edge (lambda=1.11 expected goals) plus home advantage.,Scoreline entropy 2.81 nats; teams of similar fitted strength.,Dixon-Coles attack/defense edge (mu=1.27 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW04_031_Atalanta_Cagliari,Atalanta,Cagliari,Dixon-Coles attack/defense edge (lambda=1.92 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.82 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW04_036_Lecce_Monza,Lecce,Monza,Dixon-Coles attack/defense edge (lambda=1.31 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.73 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs promoted club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Promoted-club opponent: wide team-strength uncertainty (see serie_a_2026_27_dynamic_team_strength.csv).,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW04_037_Napoli_Bologna,Napoli,Bologna,Dixon-Coles attack/defense edge (lambda=1.56 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.95 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW04_038_Sassuolo_Juventus,Sassuolo,Juventus,Dixon-Coles attack/defense edge (lambda=0.95 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.66 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW04_032_Como_Parma,Como,Parma,Dixon-Coles attack/defense edge (lambda=1.73 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=0.62 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
SERIEA2627_MW04_039_Torino_Roma,Torino,Roma,Dixon-Coles attack/defense edge (lambda=0.87 expected goals) plus home advantage.,Model does not see this as a close match.,Dixon-Coles attack/defense edge (mu=1.73 expected goals).,"Fitted home advantage log-coefficient=0.109, low-score correlation rho=-0.023.",No real market odds available for this fixture yet -- model-only prediction.,"Established club vs established club; no verified injury/lineup feed connected, so squad_injury factors are not incorporated (see data_quality_notes).","rest_day_diff=, congestion_diff= (matches in last 7 days, home minus away).",Both clubs have substantial recent Serie A history informing this estimate.,data_quality_score=0.2 (market/injury/lineup/squad-transfer feeds unavailable).,0.1.0-phase1,2026-09-16T19:12:25+00:00
